Survey_ID,SurveyYear,StateID,Commodity,DataItem,Value,Volume,UnitCost,Measure
882,2018,13,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",18144000,3780000,$4.80,BU
883,2018,13,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",18144000,3780000,$4.80,BU
598,2019,13,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",253680000,56000000,$4.53,BU
599,2019,13,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",89470000,778000,$115.00,TONS
600,2019,13,HAY,"HAY - PRODUCTION, MEASURED IN $",129360000,1540000,$84.00,TONS
601,2019,13,OATS,"OATS - PRODUCTION, MEASURED IN $",3383000,825000,$4.10,BU
602,2019,13,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",22321000,2494000,$8.95,BU
603,2019,13,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",13720000,2800000,$4.90,BU
604,2019,13,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",13720000,2800000,$4.90,BU
324,2020,13,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",356616000,70200000,$5.08,BU
325,2020,13,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",93176000,613000,$152.00,TONS
326,2020,13,HAY,"HAY - PRODUCTION, MEASURED IN $",169290000,1710000,$99.00,TONS
327,2020,13,OATS,"OATS - PRODUCTION, MEASURED IN $",4698000,1080000,$4.35,BU
328,2020,13,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",50635000,3895000,$13.00,BU
329,2020,13,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",24310000,4675000,$5.20,BU
330,2020,13,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",24310000,4675000,$5.20,BU
48,2021,13,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",469742000,80990000,$5.80,BU
49,2021,13,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",121728000,634000,$192.00,TONS
50,2021,13,HAY,"HAY - PRODUCTION, MEASURED IN $",181440000,1728000,$105.00,TONS
51,2021,13,OATS,"OATS - PRODUCTION, MEASURED IN $",7770000,1400000,$5.55,BU
52,2021,13,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",80730000,6210000,$13.00,BU
53,2021,13,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",40964000,6160000,$6.65,BU
54,2021,13,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",40964000,6160000,$6.65,BU
12630,1980,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",172753000,58960000,$2.93,BU
12631,1980,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",17588000,5250000,$3.35,BU
12632,1980,16,HAY,"HAY - PRODUCTION, MEASURED IN $",272490000,4395000,$62.00,TONS
12633,1980,16,OATS,"OATS - PRODUCTION, MEASURED IN $",6569000,3220000,$2.04,BU
12635,1980,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",196587000,51870000,$2.05,BU
12634,1980,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",356888000,51870000,$3.72,BU
12313,1981,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",169495000,63720000,$2.66,BU
12314,1981,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",24294000,7475000,$3.25,BU
12315,1981,16,HAY,"HAY - PRODUCTION, MEASURED IN $",242689000,4453000,$54.50,TONS
12316,1981,16,OATS,"OATS - PRODUCTION, MEASURED IN $",5591000,2990000,$1.87,BU
12318,1981,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",205459000,55680000,$3.69,BU
12317,1981,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",327196000,55680000,$5.88,BU
11996,1982,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",188991000,75900000,$2.49,BU
11997,1982,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",23430000,8520000,$2.75,BU
11998,1982,16,HAY,"HAY - PRODUCTION, MEASURED IN $",308997000,4446000,$69.50,TONS
11999,1982,16,OATS,"OATS - PRODUCTION, MEASURED IN $",5491000,3174000,$1.73,BU
12001,1982,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",200908000,53010000,$2.12,BU
12000,1982,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",352914000,53010000,$3.72,BU
11679,1983,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",186121000,66950000,$2.78,BU
11680,1983,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",24752000,7735000,$3.20,BU
11681,1983,16,HAY,"HAY - PRODUCTION, MEASURED IN $",351351000,4914000,$71.50,TONS
11682,1983,16,OATS,"OATS - PRODUCTION, MEASURED IN $",6457000,3648000,$1.77,BU
11684,1983,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",194079000,55610000,$3.49,BU
11683,1983,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",315014000,55610000,$5.66,BU
11362,1984,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",220216000,88440000,$2.49,BU
11363,1984,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",24780000,8850000,$2.80,BU
11364,1984,16,HAY,"HAY - PRODUCTION, MEASURED IN $",322524000,4743000,$68.00,TONS
11365,1984,16,OATS,"OATS - PRODUCTION, MEASURED IN $",5056000,2992000,$1.69,BU
11367,1984,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",189378000,56700000,$2.33,BU
11366,1984,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",269159000,56700000,$3.31,BU
11050,1985,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",168293000,71920000,$2.34,BU
11051,1985,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",26000000,10000000,$2.60,BU
11052,1985,16,HAY,"HAY - PRODUCTION, MEASURED IN $",263160000,4080000,$64.50,TONS
11053,1985,16,OATS,"OATS - PRODUCTION, MEASURED IN $",3180000,2120000,$1.50,BU
11054,1985,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",228883000,46110000,$3.18,BU
11055,1985,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",148013000,46110000,$2.05,BU
10736,1986,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",150072000,72150000,$2.08,BU
10737,1986,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",15210000,7800000,$1.95,BU
10738,1986,16,HAY,"HAY - PRODUCTION, MEASURED IN $",252520000,4720000,$53.50,TONS
10739,1986,16,OATS,"OATS - PRODUCTION, MEASURED IN $",2691000,2070000,$1.30,BU
10741,1986,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",124959000,51850000,$1.53,BU
10740,1986,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",195523000,51850000,$2.39,BU
10422,1987,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",137145000,61500000,$2.23,BU
10423,1987,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",14300000,6500000,$2.20,BU
10424,1987,16,HAY,"HAY - PRODUCTION, MEASURED IN $",222899000,4503000,$49.50,TONS
10425,1987,16,OATS,"OATS - PRODUCTION, MEASURED IN $",3915000,2700000,$1.45,BU
10427,1987,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",157200000,60000000,$1.84,BU
10426,1987,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",221205000,60000000,$2.59,BU
10108,1988,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",140760000,51000000,$2.76,BU
10109,1988,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",20150000,6500000,$3.10,BU
10110,1988,16,HAY,"HAY - PRODUCTION, MEASURED IN $",302718000,3881000,$78.00,TONS
10111,1988,16,OATS,"OATS - PRODUCTION, MEASURED IN $",6273000,3060000,$2.05,BU
10113,1988,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",205821000,75520000,$4.05,BU
10112,1988,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",302645000,75520000,$5.96,BU
9794,1989,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",162435000,59500000,$2.73,BU
9795,1989,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",18438000,6250000,$2.95,BU
9796,1989,16,HAY,"HAY - PRODUCTION, MEASURED IN $",318757000,4043000,$78.84,TONS
9797,1989,16,OATS,"OATS - PRODUCTION, MEASURED IN $",6120000,4080000,$1.50,BU
9798,1989,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",335419000,91420000,$3.67,BU
9799,1989,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",206955000,91420000,$2.26,BU
9484,1990,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",147139000,56160000,$2.62,BU
9485,1990,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",10530000,3900000,$2.70,BU
9486,1990,16,HAY,"HAY - PRODUCTION, MEASURED IN $",337786000,4084000,$82.71,TONS
9487,1990,16,OATS,"OATS - PRODUCTION, MEASURED IN $",2911000,1980000,$1.47,BU
9488,1990,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",252066000,99600000,$2.53,BU
9489,1990,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",175260000,99600000,$1.76,BU
9175,1991,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",164123000,59250000,$2.77,BU
9176,1991,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",20869000,7875000,$2.65,BU
9177,1991,16,HAY,"HAY - PRODUCTION, MEASURED IN $",306565000,4294000,$71.39,TONS
9178,1991,16,OATS,"OATS - PRODUCTION, MEASURED IN $",4437000,3060000,$1.45,BU
9179,1991,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",290383000,49000000,$5.93,BU
9180,1991,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",176400000,49000000,$3.60,BU
8866,1992,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",151740000,54000000,$2.81,BU
8867,1992,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",11369000,4290000,$2.65,BU
8868,1992,16,HAY,"HAY - PRODUCTION, MEASURED IN $",277979000,3655000,$76.05,TONS
8869,1992,16,OATS,"OATS - PRODUCTION, MEASURED IN $",2088000,1440000,$1.45,BU
8871,1992,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",193375000,55250000,$3.50,BU
8870,1992,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",347625000,55250000,$6.29,BU
8557,1993,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",158400000,60000000,$2.64,BU
8558,1993,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",17719000,5625000,$3.15,BU
8559,1993,16,HAY,"HAY - PRODUCTION, MEASURED IN $",386904000,4844000,$79.87,TONS
8560,1993,16,OATS,"OATS - PRODUCTION, MEASURED IN $",1800000,1200000,$1.50,BU
8562,1993,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",196750000,67150000,$1.78,BU
8561,1993,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",319438000,67150000,$2.89,BU
8248,1994,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",130680000,54000000,$2.42,BU
8249,1994,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",13524000,4900000,$2.76,BU
8250,1994,16,HAY,"HAY - PRODUCTION, MEASURED IN $",367651000,4438000,$82.84,TONS
8251,1994,16,OATS,"OATS - PRODUCTION, MEASURED IN $",1742000,1300000,$1.34,BU
8252,1994,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",356234000,100280000,$3.55,BU
8253,1994,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",204768000,100280000,$2.04,BU
7939,1995,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",185440000,60800000,$3.05,BU
7940,1995,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",22050000,4900000,$4.50,BU
7941,1995,16,HAY,"HAY - PRODUCTION, MEASURED IN $",434785000,5080000,$85.59,TONS
7942,1995,16,OATS,"OATS - PRODUCTION, MEASURED IN $",3120000,1600000,$1.95,BU
7944,1995,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",261584000,58520000,$4.47,BU
7943,1995,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",460048000,58520000,$7.86,BU
7631,1996,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",167331000,53290000,$3.14,BU
7632,1996,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",17550000,5400000,$3.25,BU
7633,1996,16,HAY,"HAY - PRODUCTION, MEASURED IN $",450240000,4760000,$94.59,TONS
7634,1996,16,OATS,"OATS - PRODUCTION, MEASURED IN $",3750000,1875000,$2.00,BU
7635,1996,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",473088000,68800000,$3.97,BU
7636,1996,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",274512000,68800000,$2.30,BU
7323,1997,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",167085000,59250000,$2.82,BU
7324,1997,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",20195000,6665000,$3.03,BU
7325,1997,16,HAY,"HAY - PRODUCTION, MEASURED IN $",483110000,4730000,$102.14,TONS
7326,1997,16,OATS,"OATS - PRODUCTION, MEASURED IN $",2583000,1575000,$1.64,BU
7328,1997,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",214656000,113830000,$3.12,BU
7327,1997,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",355150000,113830000,$5.16,BU
7011,1998,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",142272000,59280000,$2.40,BU
7012,1998,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",19890000,7800000,$2.55,BU
7013,1998,16,HAY,"HAY - PRODUCTION, MEASURED IN $",441480000,5420000,$81.45,TONS
7014,1998,16,OATS,"OATS - PRODUCTION, MEASURED IN $",2925000,2250000,$1.30,BU
7016,1998,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",143959000,63140000,$2.28,BU
7015,1998,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",241741000,63140000,$3.83,BU
6699,1999,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",139932000,53820000,$2.60,BU
6700,1999,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",19949000,8525000,$2.34,BU
6701,1999,16,HAY,"HAY - PRODUCTION, MEASURED IN $",417788000,5132000,$81.41,TONS
6702,1999,16,OATS,"OATS - PRODUCTION, MEASURED IN $",1785000,1700000,$1.05,BU
6704,1999,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",131123000,104520000,$1.25,BU
6703,1999,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",269152000,104520000,$2.58,BU
6385,2000,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",143693000,55480000,$2.59,BU
6386,2000,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",23986000,9120000,$2.63,BU
6387,2000,16,HAY,"HAY - PRODUCTION, MEASURED IN $",491547000,5292000,$92.88,TONS
6388,2000,16,OATS,"OATS - PRODUCTION, MEASURED IN $",1750000,1400000,$1.25,BU
6390,2000,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",157833000,106650000,$2.47,BU
6389,2000,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",276678000,106650000,$4.33,BU
6070,2001,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",138188000,50250000,$2.75,BU
6071,2001,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",17820000,6750000,$2.64,BU
6072,2001,16,HAY,"HAY - PRODUCTION, MEASURED IN $",565014000,4938000,$114.42,TONS
6073,2001,16,OATS,"OATS - PRODUCTION, MEASURED IN $",2176000,1360000,$1.60,BU
6075,2001,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",147095000,47450000,$3.10,BU
6074,2001,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",256385000,47450000,$5.40,BU
5755,2002,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",166197000,54670000,$3.04,BU
5756,2002,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",20297000,6975000,$2.91,BU
5757,2002,16,HAY,"HAY - PRODUCTION, MEASURED IN $",496612000,5288000,$93.91,TONS
5758,2002,16,OATS,"OATS - PRODUCTION, MEASURED IN $",3150000,1750000,$1.80,BU
5759,2002,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",287579000,48510000,$5.93,BU
5760,2002,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",177547000,48510000,$3.66,BU
5441,2003,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",149688000,47520000,$3.15,BU
5442,2003,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",20580000,7000000,$2.94,BU
5443,2003,16,HAY,"HAY - PRODUCTION, MEASURED IN $",426855000,4950000,$86.23,TONS
5444,2003,16,OATS,"OATS - PRODUCTION, MEASURED IN $",2438000,1625000,$1.50,BU
5446,2003,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",194688000,57600000,$3.38,BU
5445,2003,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",294269000,57600000,$5.11,BU
5125,2004,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",180596000,59800000,$3.02,BU
5126,2004,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",37013000,13125000,$2.82,BU
5127,2004,16,HAY,"HAY - PRODUCTION, MEASURED IN $",552600000,5350000,$103.29,TONS
5128,2004,16,OATS,"OATS - PRODUCTION, MEASURED IN $",1800000,1440000,$1.25,BU
5129,2004,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",365222000,63000000,$3.59,BU
5130,2004,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",217350000,63000000,$2.14,BU
4812,2005,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",157122000,52200000,$3.01,BU
4813,2005,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",27336000,10200000,$2.68,BU
4814,2005,16,HAY,"HAY - PRODUCTION, MEASURED IN $",565554000,5214000,$108.47,TONS
4815,2005,16,OATS,"OATS - PRODUCTION, MEASURED IN $",1664000,1280000,$1.30,BU
4816,2005,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",330372000,1760000,$187.71,BU
4818,2005,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",207262000,1760000,$117.76,BU
4817,2005,16,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",6794000,1760000,$3.86,BU
4500,2006,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",133661000,42840000,$3.12,BU
4501,2006,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",42985000,11050000,$3.89,BU
4502,2006,16,HAY,"HAY - PRODUCTION, MEASURED IN $",640574000,5505000,$116.36,TONS
4503,2006,16,OATS,"OATS - PRODUCTION, MEASURED IN $",2750000,1440000,$1.91,BU
4504,2006,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",375608000,1335000,$4.16,BU
4506,2006,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",220320000,1335000,$2.44,BU
4505,2006,16,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",5353000,1335000,$0.06,BU
4186,2007,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",172458000,42900000,$4.02,BU
4187,2007,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",88536000,17850000,$4.96,BU
4188,2007,16,HAY,"HAY - PRODUCTION, MEASURED IN $",752995000,5345000,$140.88,TONS
4189,2007,16,OATS,"OATS - PRODUCTION, MEASURED IN $",2928000,1220000,$2.40,BU
4192,2007,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",340005000,1215000,$4.06,BU
4191,2007,16,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",7035000,1215000,$0.08,BU
4190,2007,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",549000000,1215000,$6.56,BU
3873,2008,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",292297000,49880000,$5.86,BU
3874,2008,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",58752000,13600000,$4.32,BU
3875,2008,16,HAY,"HAY - PRODUCTION, MEASURED IN $",1091772000,5588000,$195.38,TONS
3876,2008,16,OATS,"OATS - PRODUCTION, MEASURED IN $",2036000,690000,$2.95,BU
3878,2008,16,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",6256000,61500000,$0.06,BU
3877,2008,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",635784000,61500000,$6.38,BU
3879,2008,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",372690000,61500000,$3.74,BU
3569,2009,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",250487000,48450000,$5.17,BU
3570,2009,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",62604000,14800000,$4.23,BU
3571,2009,16,HAY,"HAY - PRODUCTION, MEASURED IN $",600636000,5528000,$108.65,TONS
3572,2009,16,OATS,"OATS - PRODUCTION, MEASURED IN $",4914000,1950000,$2.52,BU
3574,2009,16,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",10034000,58320000,$0.17,BU
3573,2009,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",487952000,58320000,$8.37,BU
3575,2009,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",266522000,58320000,$4.57,BU
3266,2010,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",178149000,43240000,$4.12,BU
3267,2010,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",110143000,20900000,$5.27,BU
3268,2010,16,HAY,"HAY - PRODUCTION, MEASURED IN $",669858000,5460000,$122.68,TONS
3269,2010,16,OATS,"OATS - PRODUCTION, MEASURED IN $",3360000,1680000,$2.00,BU
3272,2010,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",330690000,58220000,$3.07,BU
3270,2010,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",645098000,58220000,$5.98,BU
3271,2010,16,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",6865000,58220000,$0.06,BU
2963,2011,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",261795000,46500000,$5.63,BU
2964,2011,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",157853000,22680000,$6.96,BU
2965,2011,16,HAY,"HAY - PRODUCTION, MEASURED IN $",1064260000,5070000,$209.91,TONS
2966,2011,16,OATS,"OATS - PRODUCTION, MEASURED IN $",2058000,700000,$2.94,BU
2969,2011,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",425342000,64740000,$6.57,BU
2968,2011,16,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",6968000,64740000,$0.11,BU
2967,2011,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",823952000,64740000,$12.73,BU
2666,2012,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",352620000,54000000,$6.53,BU
2667,2012,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",186908000,26325000,$7.10,BU
2668,2012,16,HAY,"HAY - PRODUCTION, MEASURED IN $",881540000,4730000,$186.37,TONS
2669,2012,16,OATS,"OATS - PRODUCTION, MEASURED IN $",2145000,650000,$3.30,BU
2671,2012,16,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",6529000,97246000,$0.07,BU
2672,2012,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",464128000,97246000,$4.77,BU
2670,2012,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",772673000,97246000,$7.95,BU
2368,2013,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",370177000,57660000,$6.42,BU
2369,2013,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",102202000,20815000,$4.91,BU
2370,2013,16,HAY,"HAY - PRODUCTION, MEASURED IN $",943808000,4976000,$189.67,TONS
2371,2013,16,OATS,"OATS - PRODUCTION, MEASURED IN $",4161000,1095000,$3.80,BU
2374,2013,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",446753000,103592000,$655.06,BU
2373,2013,16,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",5265000,103592000,$7.72,BU
2372,2013,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",731620000,103592000,"$1,072.76",BU
2068,2014,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",264187000,51700000,$5.11,BU
2069,2014,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",66560000,16000000,$4.16,BU
2070,2014,16,HAY,"HAY - PRODUCTION, MEASURED IN $",961080000,4881000,$196.90,TONS
2071,2014,16,OATS,"OATS - PRODUCTION, MEASURED IN $",3247000,1230000,$2.64,BU
2072,2014,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",582170000,737000,$789.92,BU
2073,2014,16,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",5594000,737000,$7.59,BU
2074,2014,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",352152000,737000,$477.82,BU
1770,2015,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",329684000,56260000,$5.86,BU
1771,2015,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",68248000,14490000,$4.71,BU
1772,2015,16,HAY,"HAY - PRODUCTION, MEASURED IN $",814980000,4860000,$167.69,TONS
1773,2015,16,OATS,"OATS - PRODUCTION, MEASURED IN $",3702000,1290000,$2.87,BU
1774,2015,16,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",449467000,89370000,$7.72,BU
1776,2015,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",288771000,89370000,$4.96,BU
1775,2015,16,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",4487000,89370000,$0.08,BU
1477,2016,16,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",322091000,62060000,$5.19,BU
1478,2016,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",83472000,18800000,$4.44,BU
1479,2016,16,HAY,"HAY - PRODUCTION, MEASURED IN $",673596000,5126000,$131.41,TONS
1480,2016,16,OATS,"OATS - PRODUCTION, MEASURED IN $",3175000,1245000,$2.55,BU
1482,2016,16,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",4703000,102795000,$0.07,BU
1483,2016,16,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",267336000,102795000,$3.95,BU
